27.07.2019 14:16:00,23,2 3 9 4 6 4 6 5 4 4 ,560
27.07.2019 14:16:00,24,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,24,0 0 0 4 2 4 4 8 11 4 ,740
27.07.2019 14:16:00,24,2 3 0 4 6 4 4 8 6 5 ,540
27.07.2019 14:16:00,24,0 3 6 4 2 4 4 8 11 4 ,750
27.07.2019 14:16:00,24,2 3 0 4 10 4 4 1 11 3 ,550
27.07.2019 14:16:00,24,2 3 7 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,25,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,25,2 8 0 11 10 4 4 8 11 3 ,730
27.07.2019 14:16:00,25,0 0 0 4 9 4 2 8 11 5 ,530
27.07.2019 14:16:00,25,9 6 0 4 2 4 10 8 11 4 ,640
27.07.2019 14:16:00,25,2 3 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,25,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,26,2 3 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,26,2 3 4 4 11 4 4 8 11 2 ,950
27.07.2019 14:16:00,26,1 6 0 4 2 4 10 8 6 4 ,530
27.07.2019 14:16:00,26,2 3 9 4 2 4 11 8 10 4 ,750
27.07.2019 14:16:00,26,2 3 4 4 2 4 4 8 5 4 ,860
27.07.2019 14:16:00,26,2 3 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,27,2 3 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,27,2 3 4 4 2 4 11 8 9 4 ,860
27.07.2019 14:16:00,27,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,27,2 3 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,27,10 3 4 4 2 4 4 4 11 4 ,870
27.07.2019 14:16:00,27,2 3 10 4 2 4 4 1 11 4 ,750
27.07.2019 14:16:00,28,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,28,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,28,2 3 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,28,8 9 4 4 2 4 4 8 11 4 ,960
27.07.2019 14:16:00,28,2 3 5 4 2 4 4 8 9 4 ,760
27.07.2019 14:16:00,28,2 3 4 4 2 4 4 8 7 4 ,860
27.07.2019 14:16:00,29,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,29,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,29,2 2 3 11 2 4 4 8 11 4 ,940
27.07.2019 14:16:00,29,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,29,2 1 4 4 2 4 4 8 11 4 ,950
27.07.2019 14:16:00,29,2 1 4 4 2 4 4 8 11 4 ,950
27.07.2019 14:16:00,30,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,30,2 2 6 4 2 4 4 8 11 4 ,940
27.07.2019 14:16:00,30,2 8 4 4 2 4 4 8 11 9 ,950
27.07.2019 14:16:00,30,2 2 0 11 5 4 4 8 11 4 ,830
27.07.2019 14:16:00,30,4 2 4 4 2 1 4 8 11 4 ,950
27.07.2019 14:16:00,30,2 11 6 4 2 4 8 6 11 4 ,830
27.07.2019 14:16:00,31,2 2 4 4 2 4 4 8 11 4 ,1050
27.07.2019 14:16:00,31,2 2 0 4 5 1 4 5 11 4 ,630
27.07.2019 14:16:00,31,4 5 4 6 5 4 4 8 11 9 ,650
27.07.2019 14:16:00,31,4 2 4 4 2 1 4 8 2 9 ,850
27.07.2019 14:16:00,31,2 2 4 4 2 4 4 8 4 4 ,1060
27.07.2019 14:16:00,31,2 8 4 4 2 10 4 8 11 9 ,840
27.07.2019 14:16:00,32,2 2 4 4 2 4 4 8 4 4 ,1060
27.07.2019 14:16:00,32,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,32,2 2 4 4 2 4 10 8 4 4 ,950
27.07.2019 14:16:00,32,2 2 11 4 2 4 4 8 4 4 ,1050
27.07.2019 14:16:00,32,2 5 4 4 2 4 4 8 5 4 ,850
27.07.2019 14:16:00,32,2 2 4 4 2 9 4 8 4 4 ,960
27.07.2019 14:16:00,33,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,33,2 2 4 4 2 4 4 8 4 4 ,1060
27.07.2019 14:16:00,33,2 5 4 4 2 4 0 8 5 4 ,740
27.07.2019 14:16:00,33,2 4 4 4 2 9 4 8 4 4 ,970
27.07.2019 14:16:00,33,2 11 1 4 2 11 4 2 4 4 ,940
27.07.2019 14:16:00,33,2 2 11 4 2 4 4 2 4 2 ,1040
27.07.2019 14:16:00,34,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,34,3 4 4 3 2 4 4 4 4 4 ,890
27.07.2019 14:16:00,34,2 7 4 4 2 2 4 8 4 8 ,940
27.07.2019 14:16:00,34,2 4 4 4 2 9 7 8 4 4 ,860
27.07.2019 14:16:00,34,9 3 3 4 2 11 4 8 4 6 ,660
27.07.2019 14:16:00,34,5 11 4 4 2 9 4 8 1 4 ,750
27.07.2019 14:16:00,35,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,35,2 8 2 1 2 4 4 4 4 8 ,940
27.07.2019 14:16:00,35,3 2 4 4 2 4 4 8 4 4 ,970
27.07.2019 14:16:00,35,10 4 4 4 2 9 8 8 4 4 ,860
27.07.2019 14:16:00,35,2 4 4 4 2 4 4 8 4 8 ,1060
27.07.2019 14:16:00,35,2 7 4 4 2 4 4 8 6 8 ,840
27.07.2019 14:16:00,36,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,36,2 4 4 4 2 4 4 8 4 8 ,1060
27.07.2019 14:16:00,36,8 4 4 4 2 9 1 8 4 4 ,860
27.07.2019 14:16:00,36,0 4 4 9 2 4 4 8 4 4 ,870
27.07.2019 14:16:00,36,2 4 4 4 2 8 7 8 4 4 ,950
27.07.2019 14:16:00,36,2 7 4 4 2 6 0 8 4 4 ,740
27.07.2019 14:16:00,37,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,37,2 4 4 4 2 6 0 8 4 4 ,850
27.07.2019 14:16:00,37,8 4 4 4 2 6 4 1 4 8 ,850
27.07.2019 14:16:00,37,8 4 4 4 2 11 4 8 4 4 ,1060
27.07.2019 14:16:00,37,2 3 4 4 2 4 4 8 4 4 ,970
27.07.2019 14:16:00,37,2 4 4 10 10 4 4 1 4 8 ,750
27.07.2019 14:16:00,38,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,38,2 4 4 4 2 4 10 8 4 4 ,960
27.07.2019 14:16:00,38,11 4 11 6 2 4 4 8 4 4 ,950
27.07.2019 14:16:00,38,8 4 4 4 2 2 4 8 4 8 ,1050
27.07.2019 14:16:00,38,8 10 4 4 2 4 4 1 4 8 ,850
27.07.2019 14:16:00,38,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,39,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,39,8 4 10 4 8 2 4 8 4 4 ,950
27.07.2019 14:16:00,39,2 4 4 1 1 4 4 8 4 4 ,860
27.07.2019 14:16:00,39,2 4 4 2 2 6 7 5 7 4 ,630
27.07.2019 14:16:00,39,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,39,2 7 4 4 8 2 4 8 4 4 ,950
27.07.2019 14:16:00,40,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,40,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,40,8 4 4 4 2 4 9 8 4 3 ,870
27.07.2019 14:16:00,40,11 4 4 1 1 1 4 3 4 4 ,660
27.07.2019 14:16:00,40,8 4 10 4 8 9 4 8 4 4 ,860
27.07.2019 14:16:00,40,0 3 10 11 2 4 5 8 4 4 ,640
27.07.2019 14:16:00,41,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,41,2 6 4 4 2 4 4 8 4 4 ,960
27.07.2019 14:16:00,41,11 4 9 1 1 1 4 3 4 4 ,560
27.07.2019 14:16:00,41,2 2 4 4 2 1 4 8 4 4 ,950
27.07.2019 14:16:00,41,5 4 4 0 2 4 4 8 4 4 ,860
27.07.2019 14:16:00,41,8 4 4 4 2 6 10 8 4 3 ,750
27.07.2019 14:16:00,42,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,42,7 6 4 4 2 4 4 8 4 4 ,860
27.07.2019 14:16:00,42,2 6 4 4 2 4 4 8 6 4 ,850
27.07.2019 14:16:00,42,2 4 4 4 2 4 4 8 4 4 ,1070
27.07.2019 14:16:00,42,11 7 9 2 2 4 4 3 10 8 ,640
27.07.2019 14:16:00,42,2 4 4 0 2 4 4 8 4 11 ,950
27.07.2019 14:16:00,43,2 4 4 4 2 4 4 8 4 4 ,1070
